LAT,LON,YEAR,MO,DY,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
32.89941,13.20261,2018,05,28,   12.10,   26.80,   11.87,   11.37,   32.51,   20.41,   26.40,    9.32,    7.42,    3.36,    2.71,   12.67,   10.12,    8.43,    6.63
32.89941,13.20261,2018,05,29,   14.41,   27.01,   11.20,   10.61,   37.01,   22.60,   28.26,   10.64,    8.59,    1.74,    1.27,   12.38,    9.86,    7.32,    5.71
32.89941,13.20261,2018,05,30,    7.68,   24.47,   16.59,   16.24,   26.83,   19.15,   23.08,    3.28,    3.32,    4.17,    3.00,    7.45,    6.32,    6.46,    5.15
32.89941,13.20261,2018,05,31,    9.41,   24.65,   16.73,   16.21,   27.95,   18.54,   23.02,    6.57,    5.42,    1.32,    0.92,    7.89,    6.35,    4.59,    3.80
32.89941,13.20261,2018,06,01,    9.73,   24.77,   14.74,   14.16,   29.51,   19.79,   24.59,    2.84,    3.13,    6.07,    3.99,    8.91,    7.12,    7.50,    5.78
32.89941,13.20261,2018,06,02,   11.44,   26.68,   12.28,   11.72,   32.63,   21.19,   26.42,    6.07,    4.43,    4.95,    4.11,   11.02,    8.54,    7.50,    5.71
32.89941,13.20261,2018,06,03,   13.18,   27.97,   12.13,   11.83,   35.68,   22.50,   28.89,    3.83,    3.82,    6.60,    4.13,   10.43,    7.95,    8.45,    6.40
32.89941,13.20261,2018,06,04,    9.04,   26.49,   16.32,   15.66,   30.12,   21.08,   25.74,    2.52,    2.49,    4.56,    3.03,    7.08,    5.52,    5.63,    4.24
32.89941,13.20261,2018,06,05,    7.32,   24.91,   17.80,   17.56,   27.11,   19.79,   23.07,    3.60,    3.39,    2.78,    1.98,    6.38,    5.37,    5.45,    4.56
32.89941,13.20261,2018,06,06,   14.12,   26.51,   15.31,   14.63,   32.89,   18.77,   25.72,    9.95,    8.34,    2.55,    1.80,   12.50,   10.14,    6.74,    5.42
32.89941,13.20261,2018,06,07,   13.08,   27.30,   15.65,   14.52,   34.57,   21.49,   26.64,    6.07,    5.46,    4.91,    4.02,   10.98,    9.48,    8.36,    6.78
32.89941,13.20261,2018,06,08,    7.29,   25.75,   18.23,   18.02,   28.10,   20.81,   23.83,    3.63,    3.03,    4.17,    3.25,    7.80,    6.28,    6.04,    5.20
32.89941,13.20261,2018,06,09,   12.76,   27.60,   14.59,   14.12,   32.54,   19.78,   25.81,    7.88,    6.26,    0.42,    0.59,    8.30,    6.85,    4.55,    3.70
32.89941,13.20261,2018,06,10,   12.18,   28.99,   12.28,   11.64,   34.36,   22.17,   27.97,    7.69,    5.86,    1.81,    1.57,    9.50,    7.42,    5.92,    4.53
32.89941,13.20261,2018,06,11,   15.77,   29.93,   11.82,   11.21,   39.70,   23.92,   31.26,    7.00,    5.44,    2.36,    1.97,    9.35,    7.41,    6.67,    4.97
32.89941,13.20261,2018,06,12,    7.41,   27.29,   18.43,   17.88,   29.20,   21.79,   26.10,    3.87,    3.62,    4.59,    3.67,    8.47,    7.29,    7.54,    6.05
32.89941,13.20261,2018,06,13,    8.53,   26.43,   17.83,   17.41,   29.41,   20.87,   24.50,    5.61,    4.94,    3.18,    2.69,    8.79,    7.63,    5.55,    4.72
32.89941,13.20261,2018,06,14,    7.10,   25.64,   15.77,   15.48,   27.53,   20.43,   23.77,    3.65,    4.00,    2.16,    1.42,    5.80,    5.42,    4.30,    3.69
32.89941,13.20261,2018,06,15,    7.32,   25.39,   13.51,   13.27,   27.89,   20.56,   23.86,    6.63,    6.38,    1.19,    0.88,    7.82,    7.26,    3.99,    3.43
32.89941,13.20261,2018,06,16,    6.83,   25.32,   14.52,   14.30,   27.37,   20.54,   23.65,    6.20,    6.04,    0.56,    0.39,    6.77,    6.42,    3.75,    3.35
32.89941,13.20261,2018,06,17,    7.78,   26.18,   13.81,   13.48,   28.84,   21.05,   24.49,    5.99,    5.52,    0.48,    0.50,    6.47,    6.03,    3.05,    2.65
32.89941,13.20261,2018,06,18,    6.22,   25.20,   16.00,   15.76,   26.83,   20.61,   23.44,    7.59,    7.01,    0.25,    0.23,    7.84,    7.24,    4.93,    4.30
32.89941,13.20261,2018,06,19,    6.17,   25.20,   17.67,   17.51,   26.36,   20.19,   22.91,    4.09,    4.36,    2.70,    2.12,    6.79,    6.48,    4.86,    4.26
32.89941,13.20261,2018,06,20,    6.65,   25.89,   17.34,   17.15,   26.89,   20.24,   23.33,    3.36,    3.33,    1.46,    1.41,    4.82,    4.74,    3.19,    2.86
32.89941,13.20261,2018,06,21,    8.95,   27.04,   17.28,   17.00,   29.21,   20.26,   24.45,    5.61,    4.93,    0.60,    0.68,    6.21,    5.61,    3.41,    3.05
32.89941,13.20261,2018,06,22,   10.42,   27.82,   17.29,   16.97,   31.68,   21.26,   26.07,    4.36,    3.84,    2.30,    1.82,    6.66,    5.67,    5.11,    4.16
32.89941,13.20261,2018,06,23,    9.00,   28.05,   16.47,   15.94,   30.66,   21.65,   26.27,    4.29,    3.58,    1.27,    1.21,    5.56,    4.78,    4.34,    3.37
32.89941,13.20261,2018,06,24,    8.71,   28.34,   16.41,   16.07,   31.26,   22.56,   26.76,    5.15,    4.28,    1.20,    1.01,    6.35,    5.29,    4.84,    3.95
32.89941,13.20261,2018,06,25,    7.77,   26.77,   17.21,   16.94,   28.87,   21.11,   24.94,    5.47,    5.27,    1.41,    1.18,    6.88,    6.45,    5.09,    4.33
32.89941,13.20261,2018,06,26,    7.55,   25.82,   16.36,   16.08,   27.59,   20.03,   23.73,    5.70,    5.60,    1.84,    1.42,    7.54,    7.02,    4.95,    4.30
32.89941,13.20261,2018,06,27,    6.57,   25.44,   15.06,   14.75,   26.88,   20.30,   23.57,    6.92,    6.50,    1.03,    0.85,    7.95,    7.35,    5.64,    4.78
32.89941,13.20261,2018,06,28,    7.39,   26.02,   13.16,   12.75,   28.16,   20.77,   24.22,    4.18,    4.22,    1.88,    1.50,    6.06,    5.72,    4.17,    3.58
32.89941,13.20261,2018,06,29,   13.62,   29.28,   12.59,   12.15,   35.08,   21.46,   28.46,    5.73,    3.66,    3.14,    2.59,    8.87,    6.26,    5.70,    4.10
32.89941,13.20261,2018,06,30,    8.90,   30.38,   13.82,   12.90,   34.75,   25.85,   29.94,    5.05,    2.36,    4.35,    3.17,    9.40,    5.54,    6.39,    4.52
32.89941,13.20261,2018,07,01,   11.64,   31.09,   14.12,   13.06,   37.06,   25.42,   30.61,    8.13,    5.35,    0.96,    1.06,    9.09,    6.40,    4.92,    3.61
32.89941,13.20261,2018,07,02,   13.24,   31.68,   13.41,   12.24,   38.72,   25.48,   31.61,    8.52,    5.93,    0.51,    0.39,    9.03,    6.33,    4.56,    3.40
32.89941,13.20261,2018,07,03,    9.35,   29.74,   18.02,   17.17,   32.80,   23.45,   28.21,    7.05,    5.30,    1.38,    1.18,    8.43,    6.48,    5.27,    4.24
32.89941,13.20261,2018,07,04,    9.57,   28.84,   18.71,   18.10,   32.12,   22.55,   26.87,    4.81,    4.24,    0.98,    0.79,    5.79,    5.03,    3.16,    2.60
32.89941,13.20261,2018,07,05,   11.56,   30.76,   12.51,   11.31,   36.21,   24.65,   30.49,    6.00,    3.52,    1.44,    1.10,    7.45,    4.61,    4.54,    3.28
32.89941,13.20261,2018,07,06,    8.19,   29.19,   16.42,   15.67,   32.07,   23.88,   27.95,    6.88,    5.95,    0.71,    0.64,    7.59,    6.59,    4.75,    3.63
32.89941,13.20261,2018,07,07,    8.79,   27.81,   17.47,   16.94,   31.20,   22.41,   26.08,    5.40,    4.97,    1.97,    1.52,    7.36,    6.49,    4.31,    3.69
32.89941,13.20261,2018,07,08,    9.59,   28.70,   16.04,   15.26,   32.27,   22.68,   27.01,    3.22,    3.02,    2.50,    2.08,    5.72,    5.10,    3.84,    3.15
32.89941,13.20261,2018,07,09,    8.88,   29.40,   15.45,   14.82,   33.10,   24.22,   27.98,    5.92,    5.34,    0.42,    0.45,    6.34,    5.79,    4.03,    3.38
32.89941,13.20261,2018,07,10,    8.91,   28.70,   18.11,   17.56,   31.60,   22.69,   26.60,    4.88,    5.00,    2.56,    1.88,    7.44,    6.89,    4.44,    3.82
32.89941,13.20261,2018,07,11,    8.86,   28.90,   17.31,   16.83,   31.41,   22.54,   26.98,    5.39,    5.02,    0.22,    0.17,    5.61,    5.19,    3.02,    2.63
32.89941,13.20261,2018,07,12,   10.37,   30.80,   15.12,   14.57,   34.68,   24.32,   29.53,    6.17,    3.89,    1.21,    1.16,    7.37,    5.04,    4.26,    3.37
32.89941,13.20261,2018,07,13,   11.62,   31.43,   14.13,   13.33,   36.44,   24.82,   30.81,    4.82,    2.66,    3.12,    2.72,    7.94,    5.38,    6.02,    4.36
32.89941,13.20261,2018,07,14,    9.61,   31.91,   13.43,   12.71,   36.07,   26.46,   31.51,    5.99,    3.17,    1.95,    1.71,    7.95,    4.88,    5.50,    3.83
32.89941,13.20261,2018,07,15,   10.55,   31.57,   15.70,   14.69,   35.74,   25.19,   30.55,    6.86,    5.48,    1.59,    1.15,    8.44,    6.63,    5.07,    3.82
32.89941,13.20261,2018,07,16,    9.74,   30.27,   19.75,   19.27,   33.33,   23.59,   28.15,    5.44,    3.75,    0.83,    0.82,    6.27,    4.57,    3.32,    2.60
32.89941,13.20261,2018,07,17,   10.04,   30.36,   17.66,   16.88,   34.76,   24.72,   28.85,    5.34,    5.22,    1.73,    1.51,    7.07,    6.74,    5.13,    4.17
32.89941,13.20261,2018,07,18,    8.66,   29.69,   18.32,   17.87,   32.52,   23.86,   27.71,    3.82,    3.74,    1.81,    1.44,    5.63,    5.18,    3.42,    2.92
32.89941,13.20261,2018,07,19,   12.50,   31.17,   16.03,   15.22,   36.43,   23.93,   29.87,    5.94,    3.43,    1.52,    1.53,    7.46,    4.96,    4.58,    3.51
32.89941,13.20261,2018,07,20,    8.82,   30.49,   16.98,   16.07,   33.95,   25.13,   29.37,    5.56,    5.13,    1.04,    0.68,    6.61,    5.81,    3.82,    3.16
32.89941,13.20261,2018,07,21,   12.61,   31.58,   15.97,   15.06,   36.81,   24.20,   30.54,    7.46,    5.63,    2.45,    1.85,    9.91,    7.48,    5.35,    4.22
32.89941,13.20261,2018,07,22,   14.49,   33.62,   12.55,   11.32,   41.40,   26.91,   33.77,    9.31,    7.53,    0.32,    0.35,    9.64,    7.87,    5.51,    4.13
32.89941,13.20261,2018,07,23,   11.72,   32.58,   15.66,   14.17,   37.85,   26.12,   32.11,    6.83,    4.53,    4.17,    3.37,   11.01,    7.90,    8.12,    6.31
32.89941,13.20261,2018,07,24,    6.41,   29.26,   18.75,   18.47,   30.73,   24.32,   27.06,    5.36,    5.44,    1.61,    1.20,    6.97,    6.65,    4.78,    4.19
32.89941,13.20261,2018,07,25,    7.26,   28.70,   17.69,   17.35,   30.74,   23.48,   26.77,    7.64,    7.04,    0.34,    0.35,    7.98,    7.39,    3.90,    3.49
32.89941,13.20261,2018,07,26,   10.12,   30.23,   15.92,   15.35,   33.48,   23.36,   28.34,    6.19,    4.73,    0.51,    0.50,    6.70,    5.23,    3.39,    2.84
32.89941,13.20261,2018,07,27,   12.28,   32.29,   16.53,   15.80,   37.49,   25.21,   30.86,    7.08,    5.58,    2.00,    1.92,    9.08,    7.50,    6.17,    5.00
32.89941,13.20261,2018,07,28,   10.55,   31.78,   18.26,   17.52,   36.41,   25.86,   30.31,    5.28,    4.45,    2.67,    2.17,    7.95,    6.62,    5.82,    4.82
32.89941,13.20261,2018,07,29,    8.98,   30.32,   16.44,   15.54,   33.03,   24.04,   28.40,    4.53,    4.19,    1.21,    1.12,    5.74,    5.31,    3.96,    3.17
32.89941,13.20261,2018,07,30,    8.88,   30.07,   17.34,   16.66,   32.94,   24.06,   28.39,    4.53,    4.46,    1.44,    1.03,    5.97,    5.49,    3.53,    3.02
32.89941,13.20261,2018,07,31,    7.70,   30.10,   18.53,   17.91,   32.69,   24.99,   28.36,    4.97,    4.82,    0.63,    0.47,    5.61,    5.29,    3.00,    2.65
32.89941,13.20261,2018,08,01,    8.91,   30.53,   18.58,   18.11,   32.53,   23.62,   27.94,    5.25,    4.83,    0.27,    0.23,    5.52,    5.06,    2.94,    2.66
32.89941,13.20261,2018,08,02,    9.07,   31.33,   19.64,   19.28,   34.00,   24.92,   29.06,    5.12,    4.84,    0.81,    0.79,    5.93,    5.62,    3.99,    3.33
32.89941,13.20261,2018,08,03,    8.71,   31.04,   18.81,   18.38,   33.94,   25.23,   29.10,    5.11,    4.83,    1.06,    0.96,    6.16,    5.79,    3.77,    3.08
32.89941,13.20261,2018,08,04,    9.57,   30.94,   18.19,   17.69,   33.77,   24.20,   28.87,    5.05,    4.65,    0.91,    0.86,    5.97,    5.51,    3.98,    3.42
32.89941,13.20261,2018,08,05,    8.51,   30.47,   19.91,   19.51,   33.69,   25.18,   29.16,    7.35,    6.96,    3.15,    2.06,   10.51,    9.02,    5.34,    4.45
32.89941,13.20261,2018,08,06,    8.69,   30.03,   21.62,   21.25,   34.09,   25.41,   28.77,    5.90,    5.62,    6.85,    5.51,   12.75,   11.13,    9.38,    7.99
32.89941,13.20261,2018,08,07,    7.62,   30.62,   22.70,   22.50,   33.12,   25.50,   28.54,    5.09,    3.80,    2.66,    2.56,    7.75,    6.36,    5.28,    4.60
32.89941,13.20261,2018,08,08,    6.50,   30.28,   22.02,   21.83,   31.59,   25.10,   27.86,    5.57,    5.49,    0.54,    0.43,    6.11,    5.93,    3.35,    3.07
32.89941,13.20261,2018,08,09,    7.62,   30.36,   20.55,   20.23,   32.07,   24.45,   28.01,    4.31,    4.21,    0.72,    0.61,    5.03,    4.82,    2.99,    2.70
32.89941,13.20261,2018,08,10,    8.34,   30.57,   20.36,   20.04,   32.77,   24.44,   28.39,    3.95,    3.74,    2.64,    2.04,    6.58,    5.78,    4.19,    3.64
32.89941,13.20261,2018,08,11,    8.19,   30.39,   19.21,   18.81,   32.74,   24.55,   28.32,    4.15,    4.02,    1.61,    1.42,    5.76,    5.44,    3.70,    3.10
32.89941,13.20261,2018,08,12,    8.72,   30.66,   18.12,   17.66,   32.70,   23.98,   28.29,    5.85,    4.80,    0.02,    0.10,    5.87,    4.90,    3.21,    2.79
32.89941,13.20261,2018,08,13,    8.82,   30.96,   19.09,   18.71,   33.98,   25.16,   29.17,    5.45,    4.68,    1.29,    0.91,    6.74,    5.59,    4.60,    3.82
32.89941,13.20261,2018,08,14,    7.23,   30.41,   19.62,   19.24,   33.05,   25.83,   28.98,    5.01,    4.88,    1.97,    1.54,    6.98,    6.42,    4.31,    3.61
32.89941,13.20261,2018,08,15,    9.45,   31.10,   18.67,   18.02,   34.04,   24.58,   29.19,    6.10,    4.96,    0.23,    0.19,    6.34,    5.15,    3.18,    2.74
32.89941,13.20261,2018,08,16,    9.02,   31.53,   19.84,   19.44,   34.71,   25.70,   29.39,    7.11,    6.37,    1.13,    1.16,    8.24,    7.53,    4.52,    3.93
32.89941,13.20261,2018,08,17,    8.31,   31.05,   19.83,   19.50,   33.66,   25.35,   28.97,    4.32,    4.22,    3.29,    2.50,    7.61,    6.72,    4.84,    4.16
32.89941,13.20261,2018,08,18,    9.25,   31.07,   19.35,   18.99,   33.91,   24.67,   28.86,    5.72,    4.81,    1.75,    1.77,    7.47,    6.59,    4.91,    4.22
32.89941,13.20261,2018,08,19,    8.22,   31.16,   19.99,   19.73,   33.47,   25.25,   28.84,    4.82,    4.46,    1.33,    1.42,    6.16,    5.87,    4.26,    3.74
32.89941,13.20261,2018,08,20,    6.22,   30.29,   20.01,   19.78,   31.49,   25.26,   27.91,    3.91,    4.01,    1.69,    1.53,    5.60,    5.54,    3.89,    3.45
32.89941,13.20261,2018,08,21,    7.81,   30.36,   18.94,   18.67,   32.15,   24.35,   27.97,    6.10,    5.65,    0.31,    0.25,    6.41,    5.90,    3.22,    2.88
32.89941,13.20261,2018,08,22,    6.60,   30.31,   19.03,   18.81,   31.71,   25.11,   27.81,    5.53,    5.40,    0.49,    0.50,    6.02,    5.90,    3.27,    2.92
32.89941,13.20261,2018,08,23,    8.18,   30.03,   18.53,   18.26,   32.12,   23.94,   27.90,    2.80,    3.11,    1.88,    1.49,    4.69,    4.60,    3.43,    2.96
32.89941,13.20261,2018,08,24,    7.60,   29.99,   18.32,   18.01,   32.01,   24.40,   27.99,    5.38,    4.88,    1.46,    1.46,    6.85,    6.34,    4.29,    3.64
32.89941,13.20261,2018,08,25,    6.97,   29.61,   19.42,   19.15,   31.44,   24.48,   27.61,    6.17,    5.80,    0.54,    0.63,    6.71,    6.43,    3.84,    3.43
32.89941,13.20261,2018,08,26,   11.18,   30.46,   16.27,   15.56,   34.54,   23.36,   29.06,    3.62,    3.20,    1.59,    1.10,    5.21,    4.30,    3.44,    2.73
32.89941,13.20261,2018,08,27,    8.48,   30.23,   17.42,   16.54,   33.65,   25.17,   28.74,    4.81,    5.27,    3.22,    2.35,    8.03,    7.62,    5.86,    4.83
32.89941,13.20261,2018,08,28,    6.33,   28.90,   19.32,   19.12,   29.75,   23.43,   26.40,    3.80,    4.28,    3.17,    2.30,    6.97,    6.58,    5.07,    4.43
32.89941,13.20261,2018,08,29,    7.68,   29.24,   17.59,   17.33,   30.45,   22.77,   26.13,    4.83,    4.07,    0.67,    0.70,    5.50,    4.77,    2.94,    2.58
32.89941,13.20261,2018,08,30,    7.77,   29.33,   19.40,   19.19,   30.86,   23.09,   26.76,    4.83,    4.11,    2.59,    2.45,    7.42,    6.56,    4.81,    4.09
32.89941,13.20261,2018,08,31,    7.75,   29.72,   19.59,   19.34,   31.40,   23.65,   27.19,    4.82,    3.87,    2.42,    2.36,    7.23,    6.23,    4.52,    3.86
32.89941,13.20261,2018,09,01,    9.22,   29.94,   18.57,   18.11,   32.64,   23.42,   27.69,    4.54,    3.69,    1.98,    1.90,    6.52,    5.59,    4.82,    3.90
32.89941,13.20261,2018,09,02,   11.11,   30.63,   16.86,   16.11,   34.66,   23.56,   29.06,    6.26,    4.50,    1.87,    1.57,    8.13,    6.07,    5.76,    4.46
32.89941,13.20261,2018,09,03,   11.35,   31.64,   15.53,   14.67,   36.52,   25.17,   30.54,    8.66,    6.73,    0.10,    0.22,    8.76,    6.95,    5.72,    4.34
32.89941,13.20261,2018,09,04,    9.51,   31.92,   16.24,   15.32,   36.30,   26.79,   30.93,    4.71,    3.14,    3.38,    2.95,    8.09,    6.09,    6.03,    4.63
32.89941,13.20261,2018,09,05,    9.48,   31.79,   16.26,   15.19,   36.11,   26.63,   30.79,    4.20,    2.40,    2.54,    2.34,    6.74,    4.74,    4.89,    3.64
32.89941,13.20261,2018,09,06,   10.45,   32.01,   14.97,   14.02,   37.33,   26.88,   31.71,    3.63,    2.01,    3.05,    2.28,    6.68,    4.29,    4.46,    3.29
32.89941,13.20261,2018,09,07,   11.12,   32.71,   18.21,   16.94,   38.67,   27.55,   32.25,    4.60,    3.53,    4.36,    3.29,    8.96,    6.82,    6.56,    4.97
32.89941,13.20261,2018,09,08,    9.70,   31.35,   21.90,   20.95,   35.96,   26.26,   30.07,    5.32,    5.32,    0.75,    0.32,    6.07,    5.64,    4.19,    3.41
32.89941,13.20261,2018,09,09,   11.68,   31.85,   20.66,   19.84,   37.16,   25.48,   30.49,    9.36,    7.84,    1.18,    1.19,   10.54,    9.03,    5.75,    4.71
32.89941,13.20261,2018,09,10,   11.16,   31.78,   19.84,   19.23,   36.96,   25.80,   30.55,    7.01,    5.25,    2.12,    2.03,    9.13,    7.28,    6.73,    5.53
32.89941,13.20261,2018,09,11,    8.35,   30.28,   20.64,   20.29,   33.57,   25.23,   28.61,    3.83,    3.20,    3.82,    3.39,    7.65,    6.59,    6.27,    5.37
32.89941,13.20261,2018,09,12,    7.36,   29.37,   20.26,   20.03,   31.28,   23.92,   27.17,    3.78,    4.00,    3.12,    2.33,    6.90,    6.33,    4.75,    4.02
32.89941,13.20261,2018,09,13,    6.88,   28.89,   17.88,   17.63,   30.81,   23.94,   27.00,    5.06,    4.28,    2.40,    2.22,    7.46,    6.50,    4.28,    3.57
32.89941,13.20261,2018,09,14,    7.90,   29.21,   17.90,   17.58,   31.45,   23.55,   27.14,    4.31,    4.22,    1.44,    1.33,    5.75,    5.56,    3.86,    3.23
32.89941,13.20261,2018,09,15,    5.36,   28.75,   19.79,   19.60,   29.69,   24.33,   26.63,    5.37,    5.39,    1.15,    0.81,    6.52,    6.21,    4.02,    3.49
32.89941,13.20261,2018,09,16,    6.79,   28.68,   19.32,   19.07,   30.37,   23.59,   26.61,    3.77,    3.58,    3.05,    2.25,    6.82,    5.83,    4.70,    3.97
32.89941,13.20261,2018,09,17,    8.94,   28.77,   17.98,   17.56,   31.43,   22.49,   26.64,    4.38,    3.56,    2.43,    2.28,    6.81,    5.84,    4.72,    3.90
32.89941,13.20261,2018,09,18,    8.94,   29.12,   18.23,   17.80,   31.80,   22.86,   27.15,    5.15,    3.92,    2.12,    2.12,    7.27,    6.04,    5.20,    4.34
32.89941,13.20261,2018,09,19,    7.99,   29.55,   17.47,   17.03,   32.03,   24.04,   27.66,    5.72,    4.36,    1.75,    1.60,    7.47,    5.96,    4.91,    4.07
32.89941,13.20261,2018,09,20,    9.26,   29.87,   16.97,   16.56,   33.01,   23.76,   28.15,    6.46,    5.21,    0.75,    0.47,    7.21,    5.68,    4.46,    3.70
32.89941,13.20261,2018,09,21,    6.20,   28.42,   17.85,   17.37,   31.12,   24.92,   27.33,    3.16,    3.57,    2.92,    2.10,    6.08,    5.67,    4.90,    4.11
32.89941,13.20261,2018,09,22,    6.73,   28.64,   19.72,   19.46,   30.86,   24.13,   27.00,    5.57,    5.29,    0.84,    0.71,    6.41,    6.00,    3.26,    2.79
32.89941,13.20261,2018,09,23,    6.94,   28.76,   18.91,   18.70,   31.10,   24.15,   27.06,    5.43,    5.08,    0.64,    0.42,    6.06,    5.50,    2.55,    2.19
32.89941,13.20261,2018,09,24,    5.80,   27.91,   20.44,   20.28,   29.63,   23.84,   26.26,    5.77,    5.64,    0.69,    0.51,    6.46,    6.16,    3.83,    3.34
32.89941,13.20261,2018,09,25,    6.40,   27.60,   21.03,   20.86,   29.68,   23.29,   26.29,    3.97,    4.15,    2.63,    1.98,    6.60,    6.13,    4.95,    4.20
32.89941,13.20261,2018,09,26,    3.21,   25.28,   20.30,   20.20,   26.04,   22.83,   24.55,    5.70,    4.84,    4.19,    3.02,    9.90,    7.87,    6.90,    5.58
32.89941,13.20261,2018,09,27,    3.58,   24.34,   14.08,   13.77,   24.33,   20.76,   22.38,    4.49,    5.27,    7.11,    5.04,   11.60,   10.32,    9.89,    8.19
32.89941,13.20261,2018,09,28,    3.87,   23.66,   13.51,   13.30,   24.33,   20.46,   22.09,    2.45,    3.34,    6.83,    5.01,    9.27,    8.35,    7.78,    6.15
32.89941,13.20261,2018,09,29,    5.99,   24.52,   13.87,   13.57,   26.57,   20.58,   23.02,    4.86,    4.64,    2.23,    1.81,    7.09,    6.45,    5.96,    4.87
32.89941,13.20261,2018,09,30,    7.25,   24.81,   15.69,   15.46,   27.24,   19.99,   23.45,    3.73,    3.71,    1.18,    0.96,    4.91,    4.66,    3.62,    3.07
32.89941,13.20261,2018,10,01,    9.46,   25.89,   15.04,   14.59,   29.30,   19.84,   24.42,    7.00,    4.70,    0.16,    0.22,    7.17,    4.92,    2.97,    2.28
32.89941,13.20261,2018,10,02,    6.52,   25.10,   18.18,   17.93,   27.71,   21.18,   24.08,    5.38,    4.87,    2.00,    1.74,    7.38,    6.62,    6.11,    4.82
32.89941,13.20261,2018,10,03,    4.21,   23.89,   16.52,   16.32,   24.60,   20.38,   22.06,    4.67,    4.47,    0.86,    0.77,    5.53,    5.24,    4.15,    3.51
32.89941,13.20261,2018,10,04,    8.66,   23.76,   12.13,   11.81,   27.77,   19.11,   23.05,    5.48,    4.92,    0.97,    0.78,    6.46,    5.70,    4.16,    3.39
32.89941,13.20261,2018,10,05,    8.77,   24.63,   11.88,   11.52,   28.51,   19.74,   23.85,    6.41,    4.13,    0.25,    0.30,    6.66,    4.43,    3.78,    2.93
32.89941,13.20261,2018,10,06,    6.26,   25.63,   19.14,   19.01,   28.11,   21.85,   24.37,    3.68,    2.92,    2.88,    2.68,    6.56,    5.60,    4.79,    3.86
32.89941,13.20261,2018,10,07,    6.37,   25.53,   18.35,   18.19,   27.90,   21.52,   24.05,    4.44,    3.40,    0.42,    0.33,    4.86,    3.74,    2.64,    2.14
32.89941,13.20261,2018,10,08,    8.99,   25.65,   16.35,   15.93,   29.60,   20.60,   24.68,    5.85,    3.79,    3.42,    3.23,    9.26,    7.03,    5.79,    4.56
32.89941,13.20261,2018,10,09,    8.63,   25.33,   16.17,   15.72,   29.10,   20.46,   24.25,    5.51,    3.26,    3.98,    3.80,    9.49,    7.06,    7.28,    5.80
32.89941,13.20261,2018,10,10,    8.58,   24.89,   15.79,   15.31,   28.34,   19.76,   23.67,    4.30,    2.25,    4.92,    4.57,    9.22,    6.82,    7.50,    6.00
32.89941,13.20261,2018,10,11,    7.61,   24.33,   16.72,   16.41,   27.74,   20.13,   23.47,    4.73,    3.12,    4.33,    4.01,    9.06,    7.13,    7.02,    5.61
32.89941,13.20261,2018,10,12,    6.35,   24.43,   16.52,   16.25,   26.85,   20.50,   23.29,    8.60,    6.58,    0.10,    0.24,    8.70,    6.82,    4.84,    3.78
32.89941,13.20261,2018,10,13,    5.49,   24.14,   15.89,   15.67,   25.71,   20.22,   22.89,    6.09,    4.31,    0.21,    0.16,    6.30,    4.47,    3.12,    2.37
32.89941,13.20261,2018,10,14,    5.24,   24.50,   15.98,   15.81,   26.26,   21.02,   23.11,    3.72,    2.60,    1.56,    1.32,    5.28,    3.92,    3.86,    2.96
32.89941,13.20261,2018,10,15,    7.42,   24.60,   16.09,   15.85,   27.11,   19.69,   23.24,    5.29,    3.21,    1.93,    1.99,    7.22,    5.21,    4.44,    3.42
32.89941,13.20261,2018,10,16,    8.85,   24.96,   17.33,   17.03,   29.40,   20.55,   24.27,    6.42,    5.03,    3.03,    2.51,    9.45,    7.54,    7.16,    5.70
32.89941,13.20261,2018,10,17,   10.06,   25.58,   17.28,   16.82,   31.44,   21.38,   25.47,    4.43,    4.26,    5.17,    4.10,    9.59,    8.36,    8.01,    6.30
32.89941,13.20261,2018,10,18,    5.32,   24.15,   14.77,   14.38,   26.62,   21.30,   23.44,    5.66,    4.47,    2.26,    1.84,    7.93,    6.31,    5.82,    4.71
32.89941,13.20261,2018,10,19,    7.42,   23.71,   15.70,   15.37,   26.65,   19.23,   22.85,    3.51,    3.38,    1.89,    1.50,    5.39,    4.88,    4.00,    3.29
32.89941,13.20261,2018,10,20,    5.60,   23.93,   17.72,   17.60,   25.75,   20.15,   22.51,    2.96,    2.84,    2.43,    1.96,    5.39,    4.80,    3.67,    3.04
32.89941,13.20261,2018,10,21,    4.75,   24.13,   18.72,   18.65,   25.68,   20.92,   22.95,    2.94,    2.89,    0.41,    0.26,    3.35,    3.15,    2.72,    2.29
32.89941,13.20261,2018,10,22,    6.23,   23.92,   18.05,   17.88,   26.70,   20.47,   22.87,    5.94,    5.54,    2.00,    1.52,    7.94,    7.06,    5.52,    4.40
32.89941,13.20261,2018,10,23,    1.93,   21.95,   15.91,   15.75,   21.77,   19.84,   20.78,   10.50,    9.39,    3.90,    2.95,   14.40,   12.34,   10.12,    8.30
32.89941,13.20261,2018,10,24,    3.24,   22.45,   16.09,   15.98,   23.28,   20.04,   21.47,    3.69,    4.65,    7.46,    5.19,   11.15,    9.84,    9.69,    7.79
